OID_,ชุมชน,รหัสเขต,รหัสไปรษณีย์,รหัสประเภทชุมชน,ละติจูด,ลองจิจูด,เขต,แขวง,ประเภทชุมชน
1472,ชุมชนหมู่บ้านชลลดา,1042,104201,5,13.91314711,100.6457395,เขตสายไหม,แขวงสายไหม,ชุมชนเมือง
1510,ชุมชนหมู่บ้านพลับพลา,1045,104501,5,13.76071777,100.6017237,เขตวังทองหลาง,แขวงวังทองหลาง,ชุมชนเมือง
1285,ชุมชนหมู่บ้านแสนสุข,1047,104701,5,13.67592839,100.6202745,เขตบางนา,แขวงบางนา,ชุมชนเมือง
1286,ชุมชนหมู่บ้านรุ่งเรืองวิลล่า,1047,104701,5,13.6785194,100.5985039,เขตบางนา,แขวงบางนา,ชุมชนเมือง
1287,ชุมชนหมู่บ้านทิมเรืองเวช,1047,104701,5,13.66203283,100.6165191,เขตบางนา,แขวงบางนา,ชุมชนเมือง
1289,ชุมชนหมู่บ้านเปรมฤทัย 1,1043,104301,5,13.83961294,100.6597068,เขตคันนายาว,แขวงคันนายาว,ชุมชนเมือง
1290,ชุมชนซอยประสิทธิชัย,1043,104301,5,13.84262396,100.6568698,เขตคันนายาว,แขวงคันนายาว,ชุมชนเมือง
1293,ชุมชนหมู่บ้านชื่นกมลนิเวศน์ 4,1043,104301,5,13.83021539,100.6699537,เขตคันนายาว,แขวงคันนายาว,ชุมชนเมือง
1299,ชุมชนหมู่บ้านอมรพันธ์นครสวนสยาม,1043,104301,5,13.79811812,100.6925318,เขตคันนายาว,แขวงคันนายาว,ชุมชนเมือง
1673,ชุมชนหมู่บ้านรวมโชค,1038,103801,5,13.81642117,100.5981725,เขตลาดพร้าว,แขวงลาดพร้าว,ชุมชนเมือง
1702,ชุมชนมหาสิน,1047,104701,5,13.68305594,100.6195375,เขตบางนา,แขวงบางนา,ชุมชนเมือง
470,ชุมชนรุ่นใหม่พัฒนา,1005,100502,5,13.87424763,100.5878263,เขตบางเขน,แขวงอนุสาวรีย์,ชุมชนเมือง
